user_id,post_id,interaction_score,hashtags
223,254,1.0,#fitness
821,486,0.0,#gaming #art
362,645,1.0,#travel
195,341,0.0,#health #food
1089,627,1.0,#cooking #design #python
1105,278,2.0,#cooking #ai
257,657,1.0,#ai #guitar #health
44,615,2.0,#design
690,104,0.0,#python #music #health
448,55,0.0,#fitness #cooking #travel
614,415,1.0,#gaming
197,39,1.0,#guitar #cooking #startup
344,263,1.0,#guitar #career
1100,703,2.0,#startup #fitness #career
288,595,0.0,#cooking #health
878,632,0.0,#startup
926,704,0.0,#art #guitar
34,239,1.0,#ai #fitness #food
206,507,0.0,#startup #education
115,237,1.0,#startup
461,728,0.0,#health #fitness #ml
453,723,0.0,#gaming #fitness #science
165,525,0.0,#guitar
965,118,0.0,#education #startup #music
477,189,0.0,#ai
961,696,0.0,#music #science #education
401,777,0.0,#art
308,88,0.0,#fitness #art #coding
75,258,1.0,#food #art
682,740,0.0,#education #travel #ai
424,101,3.0,#art #ai #ml
1190,668,0.0,#guitar #art
700,743,1.0,#music #guitar #health
517,336,3.0,#photography #education
180,699,0.0,#cooking
315,583,3.0,#guitar #python
1125,369,0.0,#gaming
993,165,1.0,#music #education
165,290,0.0,#photography
588,358,1.0,#science #health #gaming
559,789,2.0,#art #travel #fitness
839,713,1.0,#music #python
915,428,0.0,#gaming #career #fitness
928,398,0.0,#ai #health #guitar
564,35,3.0,#fitness
1044,287,3.0,#career #ml
827,277,2.0,#science #art
475,96,3.0,#gaming #fitness #education
969,611,3.0,#travel #photography #music
232,603,1.0,#ai #music #education
796,63,0.0,#ai #python #music
1034,98,0.0,#science #fitness
319,189,0.0,#gaming #python
446,525,0.0,#fitness #music #education
553,583,0.0,#education
196,766,0.0,#fitness
95,614,1.0,#travel #photography #guitar
326,328,1.0,#coding
36,768,2.0,#food
901,211,3.0,#guitar
69,570,2.0,#education
362,549,1.0,#photography
1098,570,0.0,#python #guitar #art
754,304,1.0,#health #ml
265,711,3.0,#photography #guitar
689,531,0.0,#cooking
1128,678,1.0,#art
1143,365,1.0,#coding #startup #art
711,668,3.0,#art
402,637,2.0,#fitness
1155,476,0.0,#food #ml #education
824,522,1.0,#gaming #science #design
105,308,2.0,#fitness #python
358,599,0.0,#art
748,432,1.0,#music #gaming #coding
233,320,0.0,#education
1007,224,0.0,#music
1051,356,2.0,#coding
690,598,0.0,#fitness
504,301,2.0,#ml
355,288,1.0,#education
488,186,1.0,#career
958,699,0.0,#cooking
252,109,1.0,#startup #design
1115,313,0.0,#python #career
786,666,0.0,#python #gaming #cooking
400,216,0.0,#art
573,460,1.0,#startup #ml
685,193,2.0,#gaming
582,725,0.0,#science
1111,599,2.0,#ml #ai #design
707,50,0.0,#food
199,375,2.0,#career #education #gaming
13,273,1.0,#startup #python #food
437,786,2.0,#education #food #ml
235,687,3.0,#art #ai #science
573,86,0.0,#education #startup
505,352,2.0,#art #food
147,117,1.0,#science #travel
246,516,0.0,#art
77,521,1.0,#music #food
708,86,1.0,#design #career #art
439,532,0.0,#coding #design #career
285,784,2.0,#design #music
91,223,0.0,#education #career
86,659,0.0,#travel
653,342,1.0,#gaming #coding #science
804,616,1.0,#coding
376,184,2.0,#coding
575,343,1.0,#ml #travel #food
1006,793,0.0,#cooking
63,149,3.0,#fitness #education #gaming
1175,552,1.0,#science #health
1074,716,2.0,#guitar #career #art
1011,790,1.0,#science #startup
884,600,0.0,#ai #startup #music
1177,570,1.0,#ai
145,651,0.0,#health #music
379,435,0.0,#startup #gaming
682,531,1.0,#fitness
972,376,1.0,#fitness
577,402,0.0,#gaming
703,647,2.0,#design
976,419,2.0,#coding #ml
107,455,0.0,#travel
313,351,2.0,#music #design #health
1090,161,1.0,#gaming #fitness #health
236,346,1.0,#music #ml
625,541,0.0,#coding
1117,466,2.0,#python #ai #coding
270,714,0.0,#science #travel #startup
934,484,3.0,#design #gaming
171,496,0.0,#ml
57,392,0.0,#gaming #career
576,314,0.0,#gaming
75,225,0.0,#education #gaming
457,251,2.0,#fitness
681,569,2.0,#ml
234,237,3.0,#cooking
1133,489,2.0,#health
1010,279,2.0,#photography #python #health
617,721,0.0,#science
1073,278,0.0,#coding
1146,534,0.0,#cooking #education
1025,57,0.0,#design
866,238,1.0,#education #guitar #travel
1133,775,2.0,#python
60,651,1.0,#coding #health #cooking
143,314,0.0,#science #startup #cooking
385,8,2.0,#ai #art
385,535,2.0,#science #education
632,452,0.0,#startup #education
807,348,2.0,#fitness #cooking
45,776,0.0,#cooking #science
52,415,2.0,#python
436,189,0.0,#gaming #coding #guitar
1012,71,0.0,#art
1084,216,0.0,#food #design
1137,216,1.0,#travel
911,54,1.0,#coding
725,489,2.0,#design
212,107,0.0,#python
297,689,1.0,#design #food
1150,459,0.0,#photography #coding #startup
920,764,2.0,#ai
724,41,0.0,#music #design
1119,280,0.0,#guitar #health #design
211,210,0.0,#coding #ml #fitness
470,748,0.0,#food #design
483,232,2.0,#career #music
105,255,3.0,#travel #food
500,358,0.0,#cooking #travel #ml
1052,390,1.0,#ml #fitness
489,201,1.0,#coding #photography
882,380,1.0,#python
452,161,1.0,#python
896,700,1.0,#cooking
276,219,1.0,#cooking
1031,348,0.0,#fitness
455,542,3.0,#art
780,76,2.0,#photography
737,708,1.0,#career #science #cooking
734,506,3.0,#python #ai #travel
930,360,1.0,#career #ai #ml
158,117,0.0,#science
686,30,0.0,#python #career #food
90,548,0.0,#design
1180,72,1.0,#gaming #science #ml
1148,512,0.0,#food #cooking
961,647,1.0,#design
343,757,3.0,#ml
76,587,0.0,#art
441,236,1.0,#fitness #art #ml
317,158,0.0,#health #startup
969,567,2.0,#travel #design #career
150,59,2.0,#ai #startup #food
347,363,2.0,#health
167,210,2.0,#photography #ml #education
510,231,1.0,#photography
586,443,0.0,#cooking #health
519,11,2.0,#fitness #gaming #cooking
347,371,1.0,#cooking #gaming
490,563,0.0,#photography
819,488,2.0,#art #travel
1060,19,1.0,#science #music #art
39,350,0.0,#coding #ai
1150,648,0.0,#fitness #ai
76,147,1.0,#gaming #career #art
1107,494,1.0,#fitness #science #art
576,635,0.0,#career #photography
1044,583,1.0,#python #photography
809,670,1.0,#photography #ml
915,169,2.0,#health #design
728,466,1.0,#career
365,692,2.0,#photography
153,230,0.0,#ml #design
1165,162,2.0,#coding #guitar
283,163,3.0,#health
671,277,0.0,#food #guitar #photography
279,389,1.0,#gaming
793,583,0.0,#ai
373,295,3.0,#career #cooking
554,604,1.0,#science #cooking #coding
927,110,2.0,#gaming #music
794,587,1.0,#music #art #coding
1149,256,2.0,#ai #education #career
111,564,0.0,#ml #guitar
602,61,2.0,#music
786,699,0.0,#ml #career
723,720,2.0,#python #startup
613,772,2.0,#design #health
326,575,0.0,#python
860,47,0.0,#design #startup
853,606,1.0,#startup #gaming #guitar
933,746,2.0,#fitness
624,562,0.0,#gaming #music
873,42,0.0,#health
95,406,3.0,#python
927,143,2.0,#cooking
232,768,1.0,#music
440,387,0.0,#science
797,255,1.0,#art #ml #music
433,387,0.0,#guitar #music
577,535,3.0,#ml #fitness #career
981,51,2.0,#career #health
215,110,3.0,#cooking #food
889,34,0.0,#health #cooking
952,709,1.0,#gaming
144,179,1.0,#travel #music #gaming
220,249,0.0,#education
971,363,0.0,#education
1189,28,0.0,#design #coding
141,532,3.0,#science #coding #photography
81,336,0.0,#career #photography
1160,67,1.0,#ml
45,574,0.0,#gaming #career
951,592,1.0,#cooking
199,777,0.0,#health #cooking
421,152,0.0,#art #science #health
1162,188,2.0,#ml
990,256,2.0,#food #design #ml
992,216,0.0,#art #gaming
680,549,0.0,#science #ai #ml
979,263,1.0,#design
708,459,2.0,#gaming
118,730,1.0,#photography #startup
780,404,2.0,#ml #coding
470,306,2.0,#coding #guitar #art
227,649,0.0,#design #startup
835,156,0.0,#cooking
1046,159,3.0,#education #startup #photography
375,46,0.0,#health #music
984,345,0.0,#travel #python
649,303,1.0,#python
355,733,0.0,#ml
226,99,1.0,#career #music
198,307,0.0,#career
732,271,1.0,#health
594,760,1.0,#career #ml
120,112,0.0,#food #fitness
548,217,1.0,#fitness
630,222,1.0,#travel #ai #coding
605,414,0.0,#python #health #startup
184,54,0.0,#science #travel #ml
941,491,0.0,#gaming #health
962,384,0.0,#python
860,374,1.0,#science
626,400,0.0,#education
1096,705,2.0,#travel #guitar
1192,650,0.0,#cooking #gaming #travel
874,601,2.0,#ml #gaming
373,798,3.0,#ai #career #gaming
495,211,1.0,#photography #career #startup
771,622,1.0,#ml #design
1149,235,1.0,#art #music #career
1148,622,1.0,#photography
672,307,0.0,#music #health
285,533,1.0,#food #science
828,575,1.0,#startup
97,168,2.0,#guitar #education
342,636,1.0,#art #design
183,291,1.0,#career #guitar #photography
267,478,1.0,#ai #python
756,368,2.0,#photography #cooking #career
6,213,0.0,#career
666,332,0.0,#gaming #health
1089,742,1.0,#science
344,759,1.0,#education #fitness #health
185,103,2.0,#career #science
683,225,2.0,#travel #music #design
1109,761,0.0,#music #ai #science
269,327,2.0,#ml
1084,6,0.0,#ml
488,708,1.0,#ai
927,280,3.0,#art
99,10,2.0,#ml
458,76,0.0,#design
292,609,2.0,#coding #science #design
522,392,3.0,#travel
831,636,0.0,#gaming
790,249,3.0,#food #startup
1047,410,2.0,#python #music
644,788,0.0,#ai #art
72,648,1.0,#music
637,5,1.0,#science
1071,634,1.0,#science #ai
224,83,1.0,#health #startup
688,514,1.0,#startup
566,329,1.0,#food #science #fitness
759,138,0.0,#travel #python
403,778,0.0,#career
188,190,1.0,#coding #food #startup
107,8,2.0,#startup
268,525,0.0,#fitness
1015,144,2.0,#cooking #guitar
1022,499,1.0,#science #music #travel
815,563,2.0,#ml #career #travel
827,524,0.0,#cooking #health
487,556,0.0,#science
854,624,3.0,#ml #cooking #startup
1124,666,3.0,#ai #science
239,384,1.0,#design #science #ai
923,306,2.0,#cooking
969,643,2.0,#startup
956,692,2.0,#science #fitness #coding
744,375,0.0,#coding #travel
34,137,0.0,#coding #health
1072,765,3.0,#music #health #python
339,695,1.0,#health #ml
1159,12,0.0,#music #career #coding
478,181,1.0,#startup #photography #gaming
1137,39,1.0,#health
564,257,0.0,#guitar #food
386,188,3.0,#career #coding #python
449,26,0.0,#science #career
999,384,1.0,#health #music
1001,172,0.0,#health #music #education
962,428,0.0,#ml
809,587,1.0,#ai #fitness
838,302,0.0,#food
928,10,0.0,#coding #startup #python
749,68,2.0,#fitness #design
999,337,1.0,#guitar #startup #health
487,382,2.0,#education #design #guitar
784,163,0.0,#science
175,86,2.0,#food #travel
478,398,2.0,#music
386,450,1.0,#ml
927,63,0.0,#photography #fitness #guitar
1142,567,3.0,#education #ml
502,255,1.0,#food
203,435,0.0,#career #guitar
523,799,1.0,#ml #python
1125,16,0.0,#gaming
193,741,0.0,#ml #fitness
75,635,1.0,#gaming #travel #cooking
608,65,2.0,#startup #food #gaming
476,12,3.0,#startup
128,379,2.0,#guitar #career #startup
637,753,2.0,#fitness #ai #design
785,270,0.0,#health #guitar #photography
216,291,0.0,#career
293,649,0.0,#cooking #travel #python
216,384,0.0,#fitness #ml
362,320,0.0,#python #travel
809,27,1.0,#music #cooking
443,127,2.0,#ai
840,245,1.0,#ml #startup
541,177,3.0,#music #health #travel
76,319,2.0,#ai
12,398,2.0,#ml
652,31,3.0,#career #health
962,502,0.0,#music #design #photography
581,435,1.0,#art
985,760,1.0,#career #education
497,347,2.0,#fitness
922,453,3.0,#art #guitar
29,439,0.0,#photography #design #gaming
328,294,0.0,#cooking #fitness
717,216,1.0,#ml #education
840,46,2.0,#science #cooking #ai
157,573,0.0,#science #art
1119,471,0.0,#career #coding
649,392,0.0,#startup #food #coding
405,730,0.0,#gaming #music
664,715,0.0,#fitness
2,627,0.0,#education #travel #music
775,197,1.0,#food #guitar
994,543,1.0,#career #ai #fitness
1200,421,3.0,#photography
195,270,0.0,#fitness
364,339,0.0,#ai #cooking
535,278,1.0,#design
266,776,0.0,#fitness
360,328,1.0,#design #music
842,101,0.0,#photography #music #food
90,73,1.0,#photography #science
1187,342,1.0,#gaming #science
1032,616,2.0,#gaming #guitar #fitness
345,449,2.0,#music #fitness
526,710,1.0,#fitness #ai
124,590,1.0,#ai
558,87,1.0,#food
846,417,2.0,#art
791,437,0.0,#ml
166,95,2.0,#music #fitness
1035,662,1.0,#food #cooking #design
939,227,0.0,#startup
64,416,0.0,#ai
1088,342,1.0,#gaming
90,399,0.0,#python #music
723,119,1.0,#food
261,167,1.0,#art #python
88,617,2.0,#fitness
980,650,2.0,#ml #music #art
1166,767,0.0,#ml #cooking #python
906,560,2.0,#gaming #fitness
529,646,0.0,#travel
28,48,0.0,#music #fitness #python
1042,181,2.0,#food #guitar
676,445,3.0,#music #career #guitar
989,644,0.0,#ai
308,463,1.0,#startup
941,744,2.0,#art #fitness
1062,341,0.0,#music
537,39,0.0,#coding
717,656,2.0,#career #health
704,314,0.0,#travel #startup #coding
877,37,3.0,#career #startup
1149,752,0.0,#food #music #design
1122,266,1.0,#ai #python
610,512,0.0,#cooking #python
438,84,0.0,#art #gaming #education
259,205,1.0,#gaming #career #cooking
303,649,0.0,#coding #ml
642,646,0.0,#startup #design #music
986,669,2.0,#health
1135,198,1.0,#education
225,316,0.0,#ml #health #gaming
498,704,0.0,#photography
837,185,1.0,#guitar #health
1186,354,0.0,#coding #health #food
297,440,1.0,#python #health #ml
1064,137,1.0,#gaming
713,609,2.0,#fitness #design #photography
155,785,0.0,#startup
262,295,3.0,#ai #photography #art
112,202,1.0,#health #gaming #education
228,359,2.0,#music #education
568,598,1.0,#music #travel
1070,71,2.0,#science #photography #fitness
463,525,1.0,#music
762,191,0.0,#food
680,530,2.0,#guitar
1039,355,0.0,#python #ai #cooking
552,569,0.0,#fitness
98,81,1.0,#health
120,2,0.0,#travel #fitness #photography
794,712,2.0,#photography #science
232,188,0.0,#guitar #startup #cooking
312,45,0.0,#cooking
74,159,0.0,#education #career #food
599,704,0.0,#fitness #science
657,130,0.0,#travel
1102,667,2.0,#startup #music
376,471,1.0,#music #science
1168,186,3.0,#food #health
546,169,0.0,#design #music
1170,332,1.0,#coding
1186,182,1.0,#art #fitness #education
937,336,0.0,#travel #education #fitness
912,41,0.0,#health #cooking
645,557,0.0,#coding
464,83,1.0,#health #ml
1125,236,2.0,#education #coding #art
181,682,0.0,#travel #science
833,671,2.0,#startup #coding #ai
852,448,1.0,#health #python
65,377,0.0,#health #design #python
761,603,0.0,#career
522,119,1.0,#travel #fitness
1047,355,2.0,#fitness #python #music
388,569,3.0,#art #design
715,683,0.0,#design #photography
790,350,1.0,#gaming
882,442,3.0,#photography
209,737,1.0,#python
1027,768,1.0,#ai #cooking #education
962,59,3.0,#design #travel #education
585,44,3.0,#art
960,748,2.0,#music #cooking
69,367,1.0,#ml
130,537,1.0,#career
683,764,0.0,#ml #science #music
485,526,0.0,#food #cooking #art
680,30,3.0,#health
600,728,0.0,#ai
973,11,2.0,#career
1026,701,0.0,#travel #food
635,780,1.0,#photography #gaming #art
485,514,1.0,#art #ml #education
1005,644,2.0,#guitar #python #coding
1001,452,0.0,#ml #startup #career
68,573,0.0,#science
110,87,1.0,#food #music #education
1019,361,0.0,#ai #ml
287,323,0.0,#music
1056,659,0.0,#cooking
628,635,1.0,#science
747,746,2.0,#ai #fitness
925,473,0.0,#music #ai #photography
648,280,0.0,#health #python #food
109,325,2.0,#startup #photography #python
755,114,3.0,#art #cooking #ai
53,575,1.0,#career
913,360,0.0,#guitar #career #ml
805,697,1.0,#photography #ai
868,461,0.0,#python #ml
305,489,2.0,#design #photography #guitar
335,782,2.0,#coding #education #startup
919,470,3.0,#python #science
1081,298,3.0,#science #fitness #startup
859,388,0.0,#cooking
1010,299,0.0,#science
144,296,0.0,#ai #design
95,494,0.0,#ml #health #science
320,660,2.0,#travel #music
84,627,3.0,#startup #career
467,19,0.0,#art #travel #fitness
1150,630,2.0,#food #travel #cooking
88,57,2.0,#health #art #photography
153,696,0.0,#fitness #science
122,654,0.0,#health
707,602,1.0,#food #photography
533,345,0.0,#travel #fitness
39,383,0.0,#fitness #startup #food
251,45,3.0,#ml
731,153,2.0,#photography
517,262,2.0,#cooking #coding #ml
616,216,1.0,#gaming
727,368,3.0,#ml #python #music
652,571,0.0,#cooking #python
295,411,0.0,#ai #gaming
338,776,2.0,#food
559,111,1.0,#art #health #education
611,281,1.0,#gaming #python
451,714,0.0,#career #ai
1077,101,0.0,#guitar
266,240,3.0,#photography
291,634,2.0,#science
499,21,0.0,#design
18,398,2.0,#photography #python
1084,37,0.0,#fitness #gaming #cooking
625,73,2.0,#ml #design
322,738,0.0,#career
605,413,1.0,#education
149,602,2.0,#education #science
388,355,1.0,#photography #cooking
191,481,1.0,#ml #food
881,17,0.0,#photography
44,357,1.0,#design
133,617,1.0,#science
1056,780,3.0,#cooking #art
650,139,0.0,#career #health #art
726,138,0.0,#ml
628,44,0.0,#health
713,752,1.0,#music #guitar #startup
30,201,0.0,#fitness #music
581,302,1.0,#science #python #education
146,715,1.0,#ai #fitness #travel
41,538,0.0,#travel #fitness #startup
841,200,0.0,#fitness
817,792,2.0,#cooking #fitness
1074,245,1.0,#education #cooking #health
434,643,1.0,#fitness
972,679,1.0,#startup #gaming #photography
22,115,0.0,#fitness
196,47,2.0,#education #ai
677,422,1.0,#career #python #education
842,266,2.0,#ml #gaming #guitar
243,551,0.0,#ml #cooking #travel
204,95,1.0,#photography
561,678,0.0,#guitar #food
443,99,0.0,#food
973,199,1.0,#science #career
600,269,1.0,#education #photography #music
1111,502,0.0,#education #python
412,124,2.0,#startup #gaming
767,635,2.0,#art
598,780,3.0,#design #ai #coding
886,716,2.0,#ai #ml #fitness
565,604,0.0,#gaming
103,582,1.0,#travel #guitar
286,113,2.0,#startup
693,480,1.0,#startup #music
947,296,3.0,#music
671,658,0.0,#guitar
528,614,0.0,#fitness
787,637,1.0,#music #health #art
901,664,0.0,#food #coding #gaming
65,84,0.0,#design
1174,102,3.0,#guitar
1023,319,2.0,#education
48,400,0.0,#ml #cooking #art
492,647,1.0,#ml
528,280,2.0,#art #gaming
936,662,2.0,#python
904,396,0.0,#ai #science
186,179,3.0,#ai #science #health
614,201,0.0,#startup #ml #ai
1037,165,2.0,#photography #science
640,226,0.0,#coding #design #ai
366,576,0.0,#travel #food
786,340,2.0,#python #art #design
1175,490,0.0,#art #education #music
921,275,2.0,#python #travel
1062,558,3.0,#travel #python #ml
1117,799,2.0,#photography
814,477,1.0,#science #health #travel
954,197,0.0,#design #gaming #science
300,635,1.0,#education #design #health
694,422,1.0,#gaming
621,424,1.0,#food #education
568,649,0.0,#photography #gaming
370,516,0.0,#science
491,684,0.0,#coding
2,252,1.0,#ml #gaming
409,660,1.0,#python
98,399,0.0,#education #ml #guitar
554,611,0.0,#education
1074,644,0.0,#photography
1109,234,2.0,#ml #coding #science
596,505,1.0,#startup #art #fitness
316,233,1.0,#career
406,780,1.0,#python
1009,327,2.0,#coding #music
1105,166,0.0,#design #cooking #travel
458,508,2.0,#ai
534,241,1.0,#python #photography
33,231,1.0,#fitness #cooking
800,551,1.0,#fitness #food
718,30,0.0,#education #music #cooking
434,201,1.0,#education #startup
505,176,2.0,#guitar
886,465,2.0,#fitness
871,175,0.0,#career #python
